"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2010,1,1,29,5,2010-01-29,"9E",20363,"9E","91469E","852",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1215","1211",-4.00,0.00,0.00,-1,"1200-1259",16.00,"1227","1258",9.00,"1326","1307",-19.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,131.00,116.00,91.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","92329E","852",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1215","1211",-4.00,0.00,0.00,-1,"1200-1259",22.00,"1233","1302",10.00,"1326","1312",-14.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,131.00,121.00,89.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,31,7,2010-01-31,"9E",20363,"9E","91979E","852",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1215","1230",15.00,15.00,1.00,1,"1200-1259",20.00,"1250","1325",11.00,"1326","1336",10.00,10.00,0.00,0,"1300-1359",0.00,"",0.00,131.00,126.00,95.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,3,7,2010-01-03,"9E",20363,"9E","92329E","852",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,"0726","0726",0.00,0.00,0.00,0,"0700-0759",17.00,"0743","0844",4.00,"0904","0848",-16.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,98.00,82.00,61.00,1.00,481.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91819E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1511","1512",1.00,1.00,0.00,0,"1500-1559",16.00,"1528","1748",40.00,"1823","1828",5.00,5.00,0.00,0,"1800-1859",0.00,"",0.00,132.00,136.00,80.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,5,2,2010-01-05,"9E",20363,"9E","91769E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1430",25.00,25.00,1.00,1,"1400-1459",12.00,"1442","1704",13.00,"1707","1717",10.00,10.00,0.00,0,"1700-1759",0.00,"",0.00,122.00,107.00,82.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,6,3,2010-01-06,"9E",20363,"9E","91539E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1356",-9.00,0.00,0.00,-1,"1400-1459",14.00,"1410","1631",6.00,"1707","1637",-30.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,101.00,81.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,7,4,2010-01-07,"9E",20363,"9E","91619E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1437",32.00,32.00,1.00,2,"1400-1459",52.00,"1529","1802",13.00,"1707","1815",68.00,68.00,1.00,4,"1700-1759",0.00,"",0.00,122.00,158.00,93.00,1.00,606.00,3,0.00,32.00,36.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,8,5,2010-01-08,"9E",20363,"9E","91869E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1639",154.00,154.00,1.00,10,"1400-1459",27.00,"1706","1931",17.00,"1707","1948",161.00,161.00,1.00,10,"1700-1759",0.00,"",0.00,122.00,129.00,85.00,1.00,606.00,3,0.00,0.00,7.00,0.00,154.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","91869E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1403",-2.00,0.00,0.00,-1,"1400-1459",15.00,"1418","1641",17.00,"1707","1658",-9.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,115.00,83.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,10,7,2010-01-10,"9E",20363,"9E","91619E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1407",2.00,2.00,0.00,0,"1400-1459",21.00,"1428","1650",13.00,"1707","1703",-4.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,116.00,82.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,11,1,2010-01-11,"9E",20363,"9E","91539E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1355",-10.00,0.00,0.00,-1,"1400-1459",17.00,"1412","1636",6.00,"1707","1642",-25.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,107.00,84.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,12,2,2010-01-12,"9E",20363,"9E","92289E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1400",-5.00,0.00,0.00,-1,"1400-1459",19.00,"1419","1640",7.00,"1707","1647",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,107.00,81.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,13,3,2010-01-13,"9E",20363,"9E","91819E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1403",-2.00,0.00,0.00,-1,"1400-1459",20.00,"1423","1648",8.00,"1707","1656",-11.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,113.00,85.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,14,4,2010-01-14,"9E",20363,"9E","91669E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1416",11.00,11.00,0.00,0,"1400-1459",16.00,"1432","1658",7.00,"1707","1705",-2.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,109.00,86.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,15,5,2010-01-15,"9E",20363,"9E","91709E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1359",-6.00,0.00,0.00,-1,"1400-1459",26.00,"1425","1644",38.00,"1707","1722",15.00,15.00,1.00,1,"1700-1759",0.00,"",0.00,122.00,143.00,79.00,1.00,606.00,3,0.00,0.00,15.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91959E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1353",-12.00,0.00,0.00,-1,"1400-1459",13.00,"1406","1648",12.00,"1707","1700",-7.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,127.00,102.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,17,7,2010-01-17,"9E",20363,"9E","91819E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1353",-12.00,0.00,0.00,-1,"1400-1459",17.00,"1410","1640",7.00,"1707","1647",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,114.00,90.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,18,1,2010-01-18,"9E",20363,"9E","91869E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1357",-8.00,0.00,0.00,-1,"1400-1459",25.00,"1422","1647",10.00,"1707","1657",-10.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,120.00,85.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,19,2,2010-01-19,"9E",20363,"9E","91869E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1356",-9.00,0.00,0.00,-1,"1400-1459",15.00,"1411","1635",11.00,"1707","1646",-21.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,110.00,84.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,20,3,2010-01-20,"9E",20363,"9E","91979E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1408",3.00,3.00,0.00,0,"1400-1459",16.00,"1424","1651",5.00,"1707","1656",-11.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,108.00,87.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,21,4,2010-01-21,"9E",20363,"9E","92329E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1423",18.00,18.00,1.00,1,"1400-1459",26.00,"1449","1726",13.00,"1707","1739",32.00,32.00,1.00,2,"1700-1759",0.00,"",0.00,122.00,136.00,97.00,1.00,606.00,3,0.00,0.00,14.00,0.00,18.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,22,5,2010-01-22,"9E",20363,"9E","","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","",,,,,"1400-1459",,"","",,"1707","",,,,,"1700-1759",1.00,"A",0.00,122.00,,,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","92009E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1405",0.00,0.00,0.00,0,"1400-1459",34.00,"1439","1708",6.00,"1707","1714",7.00,7.00,0.00,0,"1700-1759",0.00,"",0.00,122.00,129.00,89.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,24,7,2010-01-24,"9E",20363,"9E","91979E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1955",350.00,350.00,1.00,12,"1400-1459",14.00,"2009","",,"1707","",,,,,"1700-1759",0.00,"",1.00,122.00,,,1.00,606.00,3,,,,,,"1356",137.00,137.00,1,0.00,,,332.00,"MEM",13244,1324401,"2130",5.00,5.00,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,25,1,2010-01-25,"9E",20363,"9E","91709E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1404",-1.00,0.00,0.00,-1,"1400-1459",16.00,"1420","1648",9.00,"1707","1657",-10.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,113.00,88.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,26,2,2010-01-26,"9E",20363,"9E","91629E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1357",-8.00,0.00,0.00,-1,"1400-1459",17.00,"1414","1634",9.00,"1707","1643",-24.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,106.00,80.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,27,3,2010-01-27,"9E",20363,"9E","91959E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1357",-8.00,0.00,0.00,-1,"1400-1459",36.00,"1433","1657",11.00,"1707","1708",1.00,1.00,0.00,0,"1700-1759",0.00,"",0.00,122.00,131.00,84.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,28,4,2010-01-28,"9E",20363,"9E","91539E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1406",1.00,1.00,0.00,0,"1400-1459",16.00,"1422","1649",9.00,"1707","1658",-9.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,122.00,112.00,87.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,29,5,2010-01-29,"9E",20363,"9E","91469E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1359",-6.00,0.00,0.00,-1,"1400-1459",16.00,"1415","1640",8.00,"1707","1648",-19.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,109.00,85.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","92329E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1358",-7.00,0.00,0.00,-1,"1400-1459",15.00,"1413","1636",11.00,"1707","1647",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,109.00,83.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,31,7,2010-01-31,"9E",20363,"9E","91979E","852",13930,1393001,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1406",1.00,1.00,0.00,0,"1400-1459",10.00,"1416","1634",11.00,"1707","1645",-22.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,122.00,99.00,78.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,3,7,2010-01-03,"9E",20363,"9E","91819E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11618,1161801,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,"1045","1120",35.00,35.00,1.00,2,"1000-1059",20.00,"1140","1346",6.00,"1309","1352",43.00,43.00,1.00,2,"1300-1359",0.00,"",0.00,144.00,152.00,126.00,1.00,745.00,3,0.00,0.00,43.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,8,5,2010-01-08,"9E",20363,"9E","91469E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"2158","2156",-2.00,0.00,0.00,-1,"2100-2159",27.00,"2223","2322",5.00,"2328","2327",-1.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,150.00,151.00,119.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","91709E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"2158","2155",-3.00,0.00,0.00,-1,"2100-2159",25.00,"2220","2258",12.00,"2328","2310",-18.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,150.00,135.00,98.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91669E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"2158","2153",-5.00,0.00,0.00,-1,"2100-2159",25.00,"2218","2301",3.00,"2328","2304",-24.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,150.00,131.00,103.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","91709E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"2158","2157",-1.00,0.00,0.00,-1,"2100-2159",25.00,"2222","2315",8.00,"2328","2323",-5.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,150.00,146.00,113.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","91669E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"2158","2155",-3.00,0.00,0.00,-1,"2100-2159",21.00,"2216","2300",24.00,"2328","2324",-4.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,150.00,149.00,104.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91619E","853",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,"1610","1608",-2.00,0.00,0.00,-1,"1600-1659",41.00,"1649","1753",7.00,"1747","1800",13.00,13.00,0.00,0,"1700-1759",0.00,"",0.00,97.00,112.00,64.00,1.00,481.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,3,7,2010-01-03,"9E",20363,"9E","91819E","853",11618,1161801,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1350","1446",56.00,56.00,1.00,3,"1300-1359",16.00,"1502","1650",20.00,"1639","1710",31.00,31.00,1.00,2,"1600-1659",0.00,"",0.00,169.00,144.00,108.00,1.00,745.00,3,0.00,0.00,0.00,0.00,31.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,6,3,2010-01-06,"9E",20363,"9E","92009E","853",14492,1449201,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0559",-1.00,0.00,0.00,-1,"0600-0659",48.00,"0647","0746",8.00,"0733","0754",21.00,21.00,1.00,1,"0700-0759",0.00,"",0.00,93.00,115.00,59.00,1.00,356.00,2,0.00,0.00,21.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,13,3,2010-01-13,"9E",20363,"9E","92289E","853",14492,1449201,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0554",-6.00,0.00,0.00,-1,"0600-0659",49.00,"0643","0737",8.00,"0733","0745",12.00,12.00,0.00,0,"0700-0759",0.00,"",0.00,93.00,111.00,54.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,20,3,2010-01-20,"9E",20363,"9E","91619E","853",14492,1449201,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0553",-7.00,0.00,0.00,-1,"0600-0659",22.00,"0615","0716",6.00,"0733","0722",-11.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,93.00,89.00,61.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,27,3,2010-01-27,"9E",20363,"9E","92329E","853",14492,1449201,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0551",-9.00,0.00,0.00,-1,"0600-0659",38.00,"0629","0728",9.00,"0733","0737",4.00,4.00,0.00,0,"0700-0759",0.00,"",0.00,93.00,106.00,59.00,1.00,356.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91619E","853",14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1831","1832",1.00,1.00,0.00,0,"1800-1859",33.00,"1905","2024",9.00,"2027","2033",6.00,6.00,0.00,0,"2000-2059",0.00,"",0.00,116.00,121.00,79.00,1.00,481.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,1,5,2010-01-01,"9E",20363,"9E","91539E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,"1355","1351",-4.00,0.00,0.00,-1,"1300-1359",27.00,"1418","1558",3.00,"1608","1601",-7.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,133.00,130.00,100.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
